time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.2538055333543392,0.8562794029713795,15.553261350985052,0.19439681543542697,6.276071371882789,0.0,0.352946663113705,1.6725384150251044,4.945274475169098,0.15307890914650207,0.06250837030634036,0.0,425.0795626133412,425.3219151595958,423.6342047468176,426.0593486587492
2.1000000000000014,0.2750994088355236,0.9602894608299715,15.850833239286697,0.20380643681687438,6.27960831164366,0.0,0.35650421458576736,1.7952449773522698,4.9733702023164135,0.16342265658972152,0.0506646907582507,0.0,443.93456845319287,442.96393758639255,442.4250115643963,443.29924763725296
2.1600000000000015,0.2965392610842902,1.0716837794941565,16.149330154634953,0.21447362713681972,6.282990107390798,0.0,0.3578654560931293,1.9187514231542908,4.976185070120919,0.19705513269377378,0.06583779159761437,0.0,435.41778911607685,436.68770252622227,434.2714865895049,437.11395417999177
2.2200000000000015,0.3179935559260133,1.19165691810185,16.45239780307732,0.22622742998603584,0.003965810632096556,0.0,0.35682105012766885,2.0814293324501096,5.124928020781936,0.19347712398994177,0.07558056820993855,0.0,481.7007318158987,482.440239463846,482.5894375527124,482.3534155894707
2.2800000000000016,0.33929948092766216,1.3211059911403549,16.76200836462033,0.23831755921499997,0.008293983353158119,0.0,0.35293122622394946,2.2345520228637055,5.194633017983907,0.21401426427185025,0.06416583522838738,0.0,461.81590065564654,460.91828804430406,458.8150987830084,460.48079727761825
2.3400000000000016,0.36035368892444636,1.458177668555268,17.068399336550684,0.2514857043339429,0.012687347406643568,0.0,0.34860426875379613,2.335431853386039,5.018844641789904,0.22859010589330236,0.0869877464667653,0.0,376.24724905509595,378.45585691538525,377.5723738840626,379.032815414071
2.4000000000000017,0.38106148165611103,1.601967301628075,17.366152310702297,0.26538742139602167,0.017726825677640612,0.0,0.3412733774465436,2.4585786232558653,4.906304656401741,0.23726681729836244,0.07720524082219285,0.0,401.22397750182023,400.3412406069964,399.5038474063278,400.35418354409467
2.4600000000000017,0.40113131412668623,1.7551167980007214,17.663576015266376,0.2795240111854529,0.022322469771416387,0.0,0.32724481116564924,2.6476129718457995,5.0066829999633615,0.23207846151321654,0.07534356819769135,0.0,470.79258591940606,470.65277726800406,472.143876374915,471.7951365159128
2.520000000000002,0.4203581158067308,1.9187219102876976,17.962904528082642,0.2934666409213236,0.026745742327833,0.0,0.31326820491399,2.8069560161731557,4.970491855815409,0.23296681328811758,0.07026333240540979,0.0,430.2243669514439,429.7983564578798,429.05026280007235,429.1815582240695
2.580000000000002,0.438584375238873,2.0930213818562993,18.262983388194545,0.3070500359951449,0.030495960715971826,0.0,0.2938818695512436,3.004118040639761,5.031115365262301,0.20812516217758492,0.03868186534781087,0.0,463.77969465861395,461.29454590319534,463.261005122251,461.3513066072067
2.640000000000002,0.45556206557272355,2.279556006665835,18.567111202104115,0.31960894379361626,0.033036558513932945,0.0,0.271814295563107,3.2146415611075243,5.105370523722202,0.21159088252538505,0.04880953552568569,0.0,467.6210892516134,468.4103479908913,469.59593593259274,469.90525970740566
2.700000000000002,0.4711523014549293,2.479033921864299,18.875836516494203,0.33202270364865694,0.036364337507215794,0.0,0.24756041702128098,3.4355332421199614,5.184273010391887,0.1953185438139185,0.06623497623829368,0.0,472.49721969986393,473.8407632264196,472.8845875602159,471.66831897691134
2.760000000000002,0.4852399645005563,2.691761582439406,19.188538507255913,0.3440509276181807,0.0399681457350507,0.0,0.22167040558104334,3.6561971219040945,5.238039906330731,0.20916161777803932,0.04337035118721685,0.0,468.3684510520963,466.5887082861463,466.591448233153,467.70811655427275
2.820000000000002,0.4977247878957139,2.9177897918635867,19.50394980116591,0.35644665356547023,0.04245497095025552,0.0,0.1942701595394966,3.878908970018181,5.274605227599508,0.20090450057625117,0.037293973774690584,0.0,464.42848626768324,463.9523826155531,464.5053627829915,463.89716987450765
2.880000000000002,0.5085136589086963,3.1574269360876968,19.821562051926715,0.36851100598552033,0.04434088336690145,0.0,0.16518631095625888,4.109753701781768,5.311365135879138,0.20140595720766044,0.015893688002178854,0.0,467.7272281562699,466.05751767669386,466.2072210869306,466.2839483058163
2.940000000000002,0.5175789318767532,3.4106816849131425,20.140166522179424,0.3806763070125001,0.04551568303351239,0.0,0.1369187929274322,4.33281524536943,5.307876755230193,0.20532093915968627,0.026086337691591393,0.0,455.936455984609,456.75020173278205,455.1821274465984,455.5346033578263
3.000000000000002,0.525000944357661,3.676892328691326,20.4569415853365,0.3933419332320449,0.046656837472187185,0.0,0.11037811456420511,4.541641201108676,5.250664642449753,0.22066036144618595,-0.0014179412331592825,0.0,441.1339757788136,438.8563465359733,438.8577787306171,440.1735975268943
3.0600000000000023,0.5307616097197708,3.956271835541191,20.771302804751624,0.40691783545633253,0.046166426346834655,0.0,0.0816958716333614,4.771804399341314,5.227104697192313,0.23559626875053405,-0.02724220696782126,0.0,453.2870228080983,451.20655357105835,452.67090369292805,453.920897305632
3.1200000000000023,0.534996633524605,4.2481071759225,21.08056011171225,0.4211868874493483,0.04486698581792403,0.0,0.05957302561395188,4.956917128456735,5.081268321176372,0.24191841468191164,-0.012339465390476236,0.0,411.57777468317545,412.8949277884854,410.79062990733036,411.4123880651382
3.1800000000000024,0.5375396734524189,4.554727720645278,21.38878046239618,0.43609645594954927,0.04402190642362136,0.0,0.025358038298007604,5.264524972711143,5.1907049693814935,0.2591445434295384,-0.017825779355420117,0.0,498.83573367394087,498.4349933635931,498.3319962515132,499.6439024320248
3.2400000000000024,0.5382295139239643,4.87837061822356,21.699760454997485,0.4510462740690482,0.04283579081050348,0.0,-0.0022181298058772114,5.524402375478299,5.173999884048183,0.2031503310068931,-0.02396831361953291,0.0,462.96438557026687,462.48075430700754,464.49065404977,460.1331637442146
3.3000000000000025,0.537412671890118,5.216553724938881,22.007033679140125,0.46301844161732664,0.04135286084064749,0.0,-0.024881144566467263,5.748969081109554,5.067909304227189,0.1911139434670892,-0.026253181354005138,0.0,434.8336358027884,434.6420254791316,433.973766724997,433.00195570087715
